@relation TravelDestinations

@attribute price numeric
@attribute temperature numeric
@attribute popularity numeric
@attribute beach {0, 1}
@attribute mountain {0, 1}
@attribute jungle {0, 1}
@attribute desert {0, 1}
@attribute historic {0, 1}
@attribute cultural {0, 1}
@attribute gastronomic {0, 1}
@attribute night_life {0, 1}
@attribute eco_turism {0, 1}
@attribute adventure {0, 1}
@attribute clase {'Bogota', 'Medellin', 'Monteria', 'Pereira', 'Cali', 'Barranquilla', 'Narino', 'Bucaramanga', 'Armenia', 'Nueva York', 'Chicago', 'Miami', 'Los Angeles', 'Londres', 'Manchester', 'Edinburgo', 'Cancun', 'Ottawa', 'Paris', 'Roma', 'Sidney'}

@data
650,12,9,0,0,0,0,0,1,1,0,0,0,'Londres'
807,6,7,0,0,0,0,1,0,1,1,0,0,'Londres'
683,9,8,0,0,0,0,1,1,1,1,0,0,'Londres'
701,10,9,0,0,0,0,1,1,1,1,0,0,'Londres'
750,8,8,0,0,0,0,1,1,0,0,0,0,'Londres'
653,12,9,0,0,0,0,0,1,1,1,0,0,'Londres'
808,6,7,0,0,0,0,1,0,1,1,0,0,'Londres'
684,9,8,0,0,0,0,1,1,0,1,0,0,'Londres'
700,10,9,0,0,0,0,0,1,1,1,0,0,'Londres'
750,8,8,0,0,0,0,1,1,0,1,0,0,'Londres'
650,12,9,0,0,0,0,1,1,0,0,0,0,'Londres'
804,6,7,0,0,0,0,0,1,1,1,0,0,'Londres'
688,9,8,0,0,0,0,1,0,1,1,0,0,'Londres'
706,10,9,0,0,0,0,0,1,1,0,0,0,'Londres'
752,8,8,0,0,0,0,1,0,1,1,0,0,'Londres'
650,12,9,0,0,0,0,1,0,0,1,0,0,'Londres'
800,6,7,0,0,0,0,1,1,0,1,0,0,'Londres'
680,9,8,0,0,0,0,1,0,1,1,0,0,'Londres'
706,10,9,0,0,0,0,1,1,0,1,0,0,'Londres'
750,8,8,0,0,0,0,1,0,1,1,0,0,'Londres'
655,12,9,0,0,0,0,1,1,0,1,0,0,'Londres'
803,6,7,0,0,0,0,0,1,1,1,0,0,'Londres'
680,9,8,0,0,0,0,0,1,0,1,0,0,'Londres'
708,10,9,0,0,0,0,0,1,0,1,0,0,'Londres'
754,8,8,0,0,0,0,1,1,0,1,0,0,'Londres'
657,12,9,0,0,0,0,0,1,0,1,0,0,'Londres'
806,6,7,0,0,0,0,1,1,0,1,0,0,'Londres'
689,9,8,0,0,0,0,0,1,1,0,0,0,'Londres'
708,10,9,0,0,0,0,1,0,0,0,0,0,'Londres'
757,8,8,0,0,0,0,1,1,1,1,0,0,'Londres'
650,12,9,0,0,0,0,0,1,1,0,0,0,'Londres'
807,6,7,0,0,0,0,1,0,1,1,0,0,'Londres'
683,9,8,0,0,0,0,1,1,1,1,0,0,'Londres'
701,10,9,0,0,0,0,1,1,1,1,0,0,'Londres'
750,8,8,0,0,0,0,1,1,0,0,0,0,'Londres'
653,12,9,0,0,0,0,0,1,1,1,0,0,'Londres'
808,6,7,0,0,0,0,1,0,1,1,0,0,'Londres'
684,9,8,0,0,0,0,1,1,0,1,0,0,'Londres'
700,10,9,0,0,0,0,0,1,1,1,0,0,'Londres'
750,8,8,0,0,0,0,1,1,0,1,0,0,'Londres'
650,12,9,0,0,0,0,1,1,0,0,0,0,'Londres'
804,6,7,0,0,0,0,0,1,1,1,0,0,'Londres'
688,9,8,0,0,0,0,1,0,1,1,0,0,'Londres'
657,9,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
700,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
606,11,7,0,0,0,0,1,1,1,1,0,0,'Manchester'
722,5,6,0,0,0,0,1,1,0,1,0,0,'Manchester'
631,8,7,0,0,0,0,0,1,0,1,0,0,'Manchester'
650,9,7,0,0,0,0,1,1,1,1,0,0,'Manchester'
702,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
600,11,7,0,0,0,0,1,0,1,0,0,0,'Manchester'
720,5,6,0,0,0,0,1,1,1,0,0,0,'Manchester'
630,8,7,0,0,0,0,1,0,1,1,0,0,'Manchester'
656,9,7,0,0,0,0,1,0,1,1,0,0,'Manchester'
707,7,6,0,0,0,0,1,1,0,0,0,0,'Manchester'
602,11,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
721,5,6,0,0,0,0,1,1,1,1,0,0,'Manchester'
634,8,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
650,9,7,0,0,0,0,1,1,0,1,0,0,'Manchester'
707,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
603,11,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
726,5,6,0,0,0,0,1,1,1,0,0,0,'Manchester'
634,8,7,0,0,0,0,1,0,1,1,0,0,'Manchester'
652,9,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
703,7,6,0,0,0,0,1,0,0,1,0,0,'Manchester'
604,11,7,0,0,0,0,1,1,1,1,0,0,'Manchester'
720,5,6,0,0,0,0,0,1,0,1,0,0,'Manchester'
630,8,7,0,0,0,0,1,1,0,1,0,0,'Manchester'
650,9,7,0,0,0,0,0,1,1,0,0,0,'Manchester'
705,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
601,11,7,0,0,0,0,0,1,0,1,0,0,'Manchester'
725,5,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
638,8,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
657,9,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
700,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
606,11,7,0,0,0,0,1,1,1,1,0,0,'Manchester'
722,5,6,0,0,0,0,1,1,0,1,0,0,'Manchester'
631,8,7,0,0,0,0,0,1,0,1,0,0,'Manchester'
650,9,7,0,0,0,0,1,1,1,1,0,0,'Manchester'
702,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
600,11,7,0,0,0,0,1,0,1,0,0,0,'Manchester'
720,5,6,0,0,0,0,1,1,1,0,0,0,'Manchester'
630,8,7,0,0,0,0,1,0,1,1,0,0,'Manchester'
656,9,7,0,0,0,0,1,0,1,1,0,0,'Manchester'
707,7,6,0,0,0,0,1,1,0,0,0,0,'Manchester'
602,11,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
721,5,6,0,0,0,0,1,1,1,1,0,0,'Manchester'
634,8,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
650,9,7,0,0,0,0,1,1,0,1,0,0,'Manchester'
707,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
603,11,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
726,5,6,0,0,0,0,1,1,1,0,0,0,'Manchester'
634,8,7,0,0,0,0,1,0,1,1,0,0,'Manchester'
652,9,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
703,7,6,0,0,0,0,1,0,0,1,0,0,'Manchester'
604,11,7,0,0,0,0,1,1,1,1,0,0,'Manchester'
720,5,6,0,0,0,0,0,1,0,1,0,0,'Manchester'
630,8,7,0,0,0,0,1,1,0,1,0,0,'Manchester'
650,9,7,0,0,0,0,0,1,1,0,0,0,'Manchester'
705,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
601,11,7,0,0,0,0,0,1,0,1,0,0,'Manchester'
725,5,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
638,8,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
657,9,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
700,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
606,11,7,0,0,0,0,1,1,1,1,0,0,'Manchester'
722,5,6,0,0,0,0,1,1,0,1,0,0,'Manchester'
631,8,7,0,0,0,0,0,1,0,1,0,0,'Manchester'
650,9,7,0,0,0,0,1,1,1,1,0,0,'Manchester'
702,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
600,11,7,0,0,0,0,1,0,1,0,0,0,'Manchester'
720,5,6,0,0,0,0,1,1,1,0,0,0,'Manchester'
630,8,7,0,0,0,0,1,0,1,1,0,0,'Manchester'
656,9,7,0,0,0,0,1,0,1,1,0,0,'Manchester'
707,7,6,0,0,0,0,1,1,0,0,0,0,'Manchester'
602,11,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
721,5,6,0,0,0,0,1,1,1,1,0,0,'Manchester'
634,8,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
650,9,7,0,0,0,0,1,1,0,1,0,0,'Manchester'
707,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
603,11,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
726,5,6,0,0,0,0,1,1,1,0,0,0,'Manchester'
634,8,7,0,0,0,0,1,0,1,1,0,0,'Manchester'
652,9,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
703,7,6,0,0,0,0,1,0,0,1,0,0,'Manchester'
604,11,7,0,0,0,0,1,1,1,1,0,0,'Manchester'
720,5,6,0,0,0,0,0,1,0,1,0,0,'Manchester'
630,8,7,0,0,0,0,1,1,0,1,0,0,'Manchester'
650,9,7,0,0,0,0,0,1,1,0,0,0,'Manchester'
705,7,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
601,11,7,0,0,0,0,0,1,0,1,0,0,'Manchester'
725,5,6,0,0,0,0,1,0,1,1,0,0,'Manchester'
638,8,7,0,0,0,0,0,1,1,1,0,0,'Manchester'
681,8,6,0,0,0,0,0,1,1,0,0,0,'Edinburgo'
728,6,7,0,0,0,0,1,1,0,0,0,0,'Edinburgo'
645,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
752,4,5,0,0,0,0,0,1,0,1,0,0,'Edinburgo'
664,7,6,0,0,0,0,1,1,1,0,0,0,'Edinburgo'
681,8,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
722,6,7,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
750,4,5,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
660,7,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
680,8,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
720,6,7,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
750,4,5,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
662,7,6,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
688,8,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
727,6,7,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
751,4,5,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
663,7,6,0,0,0,0,1,0,1,0,0,0,'Edinburgo'
686,8,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
720,6,7,0,0,0,0,0,1,0,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
752,4,5,0,0,0,0,0,1,0,1,0,0,'Edinburgo'
665,7,6,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
685,8,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
723,6,7,0,0,0,0,0,1,1,0,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
750,4,5,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
660,7,6,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
681,8,6,0,0,0,0,0,1,1,0,0,0,'Edinburgo'
728,6,7,0,0,0,0,1,1,0,0,0,0,'Edinburgo'
645,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
752,4,5,0,0,0,0,0,1,0,1,0,0,'Edinburgo'
664,7,6,0,0,0,0,1,1,1,0,0,0,'Edinburgo'
681,8,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
722,6,7,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
750,4,5,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
660,7,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
680,8,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
720,6,7,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
750,4,5,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
662,7,6,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
688,8,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
727,6,7,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
751,4,5,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
663,7,6,0,0,0,0,1,0,1,0,0,0,'Edinburgo'
686,8,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
720,6,7,0,0,0,0,0,1,0,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
752,4,5,0,0,0,0,0,1,0,1,0,0,'Edinburgo'
665,7,6,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
685,8,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
723,6,7,0,0,0,0,0,1,1,0,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
750,4,5,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
660,7,6,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
681,8,6,0,0,0,0,0,1,1,0,0,0,'Edinburgo'
728,6,7,0,0,0,0,1,1,0,0,0,0,'Edinburgo'
645,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
752,4,5,0,0,0,0,0,1,0,1,0,0,'Edinburgo'
664,7,6,0,0,0,0,1,1,1,0,0,0,'Edinburgo'
681,8,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
722,6,7,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
750,4,5,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
660,7,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
680,8,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
720,6,7,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
750,4,5,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
662,7,6,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
688,8,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
727,6,7,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
751,4,5,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
663,7,6,0,0,0,0,1,0,1,0,0,0,'Edinburgo'
686,8,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
720,6,7,0,0,0,0,0,1,0,1,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
752,4,5,0,0,0,0,0,1,0,1,0,0,'Edinburgo'
665,7,6,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
685,8,6,0,0,0,0,1,0,1,1,0,0,'Edinburgo'
723,6,7,0,0,0,0,0,1,1,0,0,0,'Edinburgo'
640,10,6,0,0,0,0,1,1,1,1,0,0,'Edinburgo'
750,4,5,0,0,0,0,0,1,1,1,0,0,'Edinburgo'
660,7,6,0,0,0,0,1,1,0,1,0,0,'Edinburgo'
406,28,8,1,0,1,0,0,1,1,0,1,1,'Cancun'
458,27,7,1,0,1,0,0,0,0,1,0,1,'Cancun'
387,29,8,1,0,1,0,0,1,1,0,1,0,'Cancun'
501,26,7,1,0,1,0,0,1,0,1,1,1,'Cancun'
423,28,8,1,0,1,0,0,1,1,1,0,1,'Cancun'
402,28,8,1,0,1,0,0,0,1,1,0,1,'Cancun'
459,27,7,1,0,1,0,0,1,0,1,0,1,'Cancun'
380,29,8,1,0,1,0,0,1,1,1,0,1,'Cancun'
508,26,7,1,0,1,0,0,1,0,1,0,1,'Cancun'
425,28,8,1,0,1,0,0,0,0,1,1,0,'Cancun'
405,28,8,1,0,1,0,0,0,1,1,0,1,'Cancun'
450,27,7,1,0,1,0,0,1,1,0,0,1,'Cancun'
380,29,8,1,0,1,0,0,0,0,1,1,1,'Cancun'
502,26,7,1,0,1,0,0,1,0,1,0,1,'Cancun'
424,28,8,1,0,0,0,0,1,1,0,1,0,'Cancun'
405,28,8,1,0,1,0,0,0,1,0,1,1,'Cancun'
457,27,7,1,0,1,0,0,1,0,1,0,0,'Cancun'
380,29,8,1,0,1,0,0,1,1,1,1,1,'Cancun'
508,26,7,1,0,1,0,0,0,1,1,1,1,'Cancun'
423,28,8,1,0,1,0,0,1,0,0,1,1,'Cancun'
408,28,8,1,0,1,0,0,1,0,0,1,1,'Cancun'
458,27,7,1,0,1,0,0,1,1,0,1,0,'Cancun'
381,29,8,1,0,1,0,0,1,0,1,0,1,'Cancun'
501,26,7,1,0,0,0,0,1,0,1,1,0,'Cancun'
422,28,8,1,0,1,0,0,1,1,0,1,1,'Cancun'
406,28,8,1,0,1,0,0,0,1,1,1,0,'Cancun'
454,27,7,1,0,1,0,0,0,1,1,1,0,'Cancun'
384,29,8,1,0,1,0,0,1,1,1,0,1,'Cancun'
508,26,7,1,0,1,0,0,1,0,0,1,1,'Cancun'
422,28,8,1,0,1,0,0,0,1,1,0,1,'Cancun'
406,28,8,1,0,1,0,0,1,1,0,1,1,'Cancun'
458,27,7,1,0,1,0,0,0,0,1,0,1,'Cancun'
387,29,8,1,0,1,0,0,1,1,0,1,0,'Cancun'
501,26,7,1,0,1,0,0,1,0,1,1,1,'Cancun'
423,28,8,1,0,1,0,0,1,1,1,0,1,'Cancun'
402,28,8,1,0,1,0,0,0,1,1,0,1,'Cancun'
459,27,7,1,0,1,0,0,1,0,1,0,1,'Cancun'
380,29,8,1,0,1,0,0,1,1,1,0,1,'Cancun'
508,26,7,1,0,1,0,0,1,0,1,0,1,'Cancun'
425,28,8,1,0,1,0,0,0,0,1,1,0,'Cancun'
405,28,8,1,0,1,0,0,0,1,1,0,1,'Cancun'
450,27,7,1,0,1,0,0,1,1,0,0,1,'Cancun'
380,29,8,1,0,1,0,0,0,0,1,1,1,'Cancun'
502,26,7,1,0,1,0,0,1,0,1,0,1,'Cancun'
424,28,8,1,0,0,0,0,1,1,0,1,0,'Cancun'
405,28,8,1,0,1,0,0,0,1,0,1,1,'Cancun'
457,27,7,1,0,1,0,0,1,0,1,0,0,'Cancun'
380,29,8,1,0,1,0,0,1,1,1,1,1,'Cancun'
508,26,7,1,0,1,0,0,0,1,1,1,1,'Cancun'
423,28,8,1,0,1,0,0,1,0,0,1,1,'Cancun'
408,28,8,1,0,1,0,0,1,0,0,1,1,'Cancun'
458,27,7,1,0,1,0,0,1,1,0,1,0,'Cancun'
381,29,8,1,0,1,0,0,1,0,1,0,1,'Cancun'
501,26,7,1,0,0,0,0,1,0,1,1,0,'Cancun'
422,28,8,1,0,1,0,0,1,1,0,1,1,'Cancun'
406,28,8,1,0,1,0,0,0,1,1,1,0,'Cancun'
454,27,7,1,0,1,0,0,0,1,1,1,0,'Cancun'
384,29,8,1,0,1,0,0,1,1,1,0,1,'Cancun'
508,26,7,1,0,1,0,0,1,0,0,1,1,'Cancun'
422,28,8,1,0,1,0,0,0,1,1,0,1,'Cancun'
406,28,8,1,0,1,0,0,1,1,0,1,1,'Cancun'
458,27,7,1,0,1,0,0,0,0,1,0,1,'Cancun'
387,29,8,1,0,1,0,0,1,1,0,1,0,'Cancun'
501,26,7,1,0,1,0,0,1,0,1,1,1,'Cancun'
423,28,8,1,0,1,0,0,1,1,1,0,1,'Cancun'
402,28,8,1,0,1,0,0,0,1,1,0,1,'Cancun'
459,27,7,1,0,1,0,0,1,0,1,0,1,'Cancun'
380,29,8,1,0,1,0,0,1,1,1,0,1,'Cancun'
508,26,7,1,0,1,0,0,1,0,1,0,1,'Cancun'
425,28,8,1,0,1,0,0,0,0,1,1,0,'Cancun'
405,28,8,1,0,1,0,0,0,1,1,0,1,'Cancun'
450,27,7,1,0,1,0,0,1,1,0,0,1,'Cancun'
380,29,8,1,0,1,0,0,0,0,1,1,1,'Cancun'
502,26,7,1,0,1,0,0,1,0,1,0,1,'Cancun'
424,28,8,1,0,0,0,0,1,1,0,1,0,'Cancun'
405,28,8,1,0,1,0,0,0,1,0,1,1,'Cancun'
457,27,7,1,0,1,0,0,1,0,1,0,0,'Cancun'
380,29,8,1,0,1,0,0,1,1,1,1,1,'Cancun'
508,26,7,1,0,1,0,0,0,1,1,1,1,'Cancun'
423,28,8,1,0,1,0,0,1,0,0,1,1,'Cancun'
408,28,8,1,0,1,0,0,1,0,0,1,1,'Cancun'
458,27,7,1,0,1,0,0,1,1,0,1,0,'Cancun'
381,29,8,1,0,1,0,0,1,0,1,0,1,'Cancun'
501,26,7,1,0,0,0,0,1,0,1,1,0,'Cancun'
422,28,8,1,0,1,0,0,1,1,0,1,1,'Cancun'
406,28,8,1,0,1,0,0,0,1,1,1,0,'Cancun'
454,27,7,1,0,1,0,0,0,1,1,1,0,'Cancun'
384,29,8,1,0,1,0,0,1,1,1,0,1,'Cancun'
508,26,7,1,0,1,0,0,1,0,0,1,1,'Cancun'
422,28,8,1,0,1,0,0,0,1,1,0,1,'Cancun'
554,5,5,0,0,0,0,1,1,1,0,0,0,'Ottawa'
609,3,6,0,0,0,0,1,1,0,1,0,0,'Ottawa'
505,7,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
653,2,4,0,0,0,0,1,0,1,0,0,0,'Ottawa'
520,4,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
550,5,5,0,0,0,0,1,1,0,0,0,0,'Ottawa'
607,3,6,0,0,0,0,1,0,0,1,0,0,'Ottawa'
501,7,5,0,0,0,0,0,1,1,0,0,0,'Ottawa'
650,2,4,0,0,0,0,1,1,0,1,0,0,'Ottawa'
526,4,5,0,0,0,0,1,0,1,1,0,0,'Ottawa'
558,5,5,0,0,0,0,1,1,0,1,0,0,'Ottawa'
602,3,6,0,0,0,0,0,0,1,1,0,0,'Ottawa'
503,7,5,0,0,0,0,1,1,1,1,0,0,'Ottawa'
651,2,4,0,0,0,0,0,1,0,1,0,0,'Ottawa'
524,4,5,0,0,0,0,1,1,1,0,0,0,'Ottawa'
550,5,5,0,0,0,0,1,0,0,1,0,0,'Ottawa'
603,3,6,0,0,0,0,0,1,1,1,0,0,'Ottawa'
508,7,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
658,2,4,0,0,0,0,1,0,0,1,0,0,'Ottawa'
520,4,5,0,0,0,0,1,1,0,1,0,0,'Ottawa'
550,5,5,0,0,0,0,1,0,1,0,0,0,'Ottawa'
606,3,6,0,0,0,0,1,1,1,1,0,0,'Ottawa'
507,7,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
658,2,4,0,0,0,0,0,1,1,1,0,0,'Ottawa'
529,4,5,0,0,0,0,1,0,0,1,0,0,'Ottawa'
553,5,5,0,0,0,0,1,0,1,0,0,0,'Ottawa'
601,3,6,0,0,0,0,1,1,1,0,0,0,'Ottawa'
506,7,5,0,0,0,0,0,1,1,1,0,0,'Ottawa'
655,2,4,0,0,0,0,0,0,1,1,0,0,'Ottawa'
527,4,5,0,0,0,0,1,1,0,1,0,0,'Ottawa'
554,5,5,0,0,0,0,1,1,1,0,0,0,'Ottawa'
609,3,6,0,0,0,0,1,1,0,1,0,0,'Ottawa'
505,7,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
653,2,4,0,0,0,0,1,0,1,0,0,0,'Ottawa'
520,4,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
550,5,5,0,0,0,0,1,1,0,0,0,0,'Ottawa'
607,3,6,0,0,0,0,1,0,0,1,0,0,'Ottawa'
501,7,5,0,0,0,0,0,1,1,0,0,0,'Ottawa'
650,2,4,0,0,0,0,1,1,0,1,0,0,'Ottawa'
526,4,5,0,0,0,0,1,0,1,1,0,0,'Ottawa'
558,5,5,0,0,0,0,1,1,0,1,0,0,'Ottawa'
602,3,6,0,0,0,0,0,0,1,1,0,0,'Ottawa'
503,7,5,0,0,0,0,1,1,1,1,0,0,'Ottawa'
651,2,4,0,0,0,0,0,1,0,1,0,0,'Ottawa'
524,4,5,0,0,0,0,1,1,1,0,0,0,'Ottawa'
550,5,5,0,0,0,0,1,0,0,1,0,0,'Ottawa'
603,3,6,0,0,0,0,0,1,1,1,0,0,'Ottawa'
508,7,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
658,2,4,0,0,0,0,1,0,0,1,0,0,'Ottawa'
520,4,5,0,0,0,0,1,1,0,1,0,0,'Ottawa'
550,5,5,0,0,0,0,1,0,1,0,0,0,'Ottawa'
606,3,6,0,0,0,0,1,1,1,1,0,0,'Ottawa'
507,7,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
658,2,4,0,0,0,0,0,1,1,1,0,0,'Ottawa'
529,4,5,0,0,0,0,1,0,0,1,0,0,'Ottawa'
553,5,5,0,0,0,0,1,0,1,0,0,0,'Ottawa'
601,3,6,0,0,0,0,1,1,1,0,0,0,'Ottawa'
506,7,5,0,0,0,0,0,1,1,1,0,0,'Ottawa'
655,2,4,0,0,0,0,0,0,1,1,0,0,'Ottawa'
527,4,5,0,0,0,0,1,1,0,1,0,0,'Ottawa'
554,5,5,0,0,0,0,1,1,1,0,0,0,'Ottawa'
609,3,6,0,0,0,0,1,1,0,1,0,0,'Ottawa'
505,7,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
653,2,4,0,0,0,0,1,0,1,0,0,0,'Ottawa'
520,4,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
550,5,5,0,0,0,0,1,1,0,0,0,0,'Ottawa'
607,3,6,0,0,0,0,1,0,0,1,0,0,'Ottawa'
501,7,5,0,0,0,0,0,1,1,0,0,0,'Ottawa'
650,2,4,0,0,0,0,1,1,0,1,0,0,'Ottawa'
526,4,5,0,0,0,0,1,0,1,1,0,0,'Ottawa'
558,5,5,0,0,0,0,1,1,0,1,0,0,'Ottawa'
602,3,6,0,0,0,0,0,0,1,1,0,0,'Ottawa'
503,7,5,0,0,0,0,1,1,1,1,0,0,'Ottawa'
651,2,4,0,0,0,0,0,1,0,1,0,0,'Ottawa'
524,4,5,0,0,0,0,1,1,1,0,0,0,'Ottawa'
550,5,5,0,0,0,0,1,0,0,1,0,0,'Ottawa'
603,3,6,0,0,0,0,0,1,1,1,0,0,'Ottawa'
508,7,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
658,2,4,0,0,0,0,1,0,0,1,0,0,'Ottawa'
520,4,5,0,0,0,0,1,1,0,1,0,0,'Ottawa'
550,5,5,0,0,0,0,1,0,1,0,0,0,'Ottawa'
606,3,6,0,0,0,0,1,1,1,1,0,0,'Ottawa'
507,7,5,0,0,0,0,0,1,0,1,0,0,'Ottawa'
658,2,4,0,0,0,0,0,1,1,1,0,0,'Ottawa'
529,4,5,0,0,0,0,1,0,0,1,0,0,'Ottawa'
553,5,5,0,0,0,0,1,0,1,0,0,0,'Ottawa'
601,3,6,0,0,0,0,1,1,1,0,0,0,'Ottawa'
506,7,5,0,0,0,0,0,1,1,1,0,0,'Ottawa'
655,2,4,0,0,0,0,0,0,1,1,0,0,'Ottawa'
527,4,5,0,0,0,0,1,1,0,1,0,0,'Ottawa'
651,12,9,0,0,0,0,1,0,1,1,0,0,'Paris'
703,10,8,0,0,0,0,1,0,0,1,0,0,'Paris'
645,14,9,0,0,0,0,1,0,1,0,0,0,'Paris'
756,8,7,0,0,0,0,1,1,1,0,0,0,'Paris'
